satname, satId, intl_code, launchDate, period, category
COSMOS 1312, 12879, 1981-098A, September 30 1981, 115.9, GEODETIC
COSMOS 1067, 11168, 1978-122A, December 26 1978, 109.1, GEODETIC
COSMOS 963, 10491, 1977-109A, November 24 1977, 109.3, GEODETIC
COSMOS 911, 10019, 1977-039A, May 25 1977, 104.7, GEODETIC
COSMOS 842, 9025, 1976-070A, July 21 1976, 104.8, GEODETIC
LAGEOS 1, 8820, 1976-039A, May 4 1976, 225.5, GEODETIC
COSMOS 770, 8325, 1975-089A, September 24 1975, 109.1, GEODETIC
COSMOS 708, 7663, 1975-012A, February 12 1975, 113.5, GEODETIC
STARLETTE, 7646, 1975-010A, February 6 1975, 104.2, GEODETIC
COSMOS 675, 7424, 1974-069A, August 29 1974, 113.6, GEODETIC
COSMOS 650, 7281, 1974-028A, April 29 1974, 113.4, GEODETIC
COSMOS 585, 6825, 1973-064A, September 8 1973, 113.5, GEODETIC
COSMOS 539, 6319, 1972-102A, December 21 1972, 112.9, GEODETIC
COSMOS 480, 5905, 1972-019A, March 25 1972, 109.1, GEODETIC
COSMOS 457, 5614, 1971-099A, November 20 1971, 109.4, GEODETIC
COSMOS 409, 5180, 1971-038A, April 28 1971, 109.3, GEODETIC
COSMOS 312, 4254, 1969-103A, November 24 1969, 108.5, GEODETIC
COSMOS 272, 3818, 1969-024A, March 17 1969, 109.3, GEODETIC
COSMOS 256, 3576, 1968-106A, November 30 1968, 109.4, GEODETIC
COSMOS 203, 3129, 1968-011A, February 20 1968, 109.2, GEODETIC


ZHEDA PIXING 1C, 37167, 2010-047C, September 22 2010, 97.3, ENGINEERING
ZHEDA PIXING 1B, 37166, 2010-047B, September 22 2010, 97.2, ENGINEERING
QZS-1 (MICHIBIKI), 37158, 2010-045A, September 11 2010, 1436.3, ENGINEERING
TISAT 1, 36799, 2010-035E, July 12 2010, 96.6, ENGINEERING
UNITEC-1, 36578, 2010-020F, May 20 2010, -, ENGINEERING
DUBAISAT 1, 35682, 2009-041B, July 29 2009, 98, ENGINEERING
RAZAKSAT, 35578, 2009-037A, July 14 2009, 98.2, ENGINEERING
RAPIDEYE 4, 33316, 2008-040E, August 29 2008, 97.3, ENGINEERING
RAPIDEYE 3, 33315, 2008-040D, August 29 2008, 97.3, ENGINEERING
RAPIDEYE 1, 33314, 2008-040C, August 29 2008, 97.3, ENGINEERING
RAPIDEYE 5, 33313, 2008-040B, August 29 2008, 97.3, ENGINEERING
RAPIDEYE 2, 33312, 2008-040A, August 29 2008, 97.3, ENGINEERING
NAXING 1, 28221, 2004-012B, April 18 2004, 96.4, ENGINEERING
CUBESAT XI-IV, 27848, 2003-031J, June 30 2003, 101.3, ENGINEERING
CANX-1, 27847, 2003-031H, June 30 2003, 101.3, ENGINEERING
CUTE-1, 27844, 2003-031E, June 30 2003, 101.3, ENGINEERING
PROBA 1, 26958, 2001-049B, October 22 2001, 96.3, ENGINEERING
PICOSAT 9, 26930, 2001-043B, September 30 2001, 100.7, ENGINEERING
SNAP 1, 26386, 2000-033C, June 28 2000, 98.1, ENGINEERING
PICOSAT 6, 26094, 2000-004M, January 27 2000, 99.8, ENGINEERING
PICOSAT 5, 26093, 2000-004L, January 27 2000, 99.2, ENGINEERING
PICOSAT 4, 26092, 2000-004K, January 27 2000, 99.8, ENGINEERING
PICOSAT 3, 26091, 2000-004J, January 27 2000, 99.4, ENGINEERING
PICOSAT 1&2 (TETHERED), 26080, 2000-004H, January 27 2000, 99.8, ENGINEERING
ASUSAT, 26065, 2000-004E, January 27 2000, 100.2, ENGINEERING
FALCONSAT, 26064, 2000-004D, January 27 2000, 100.3, ENGINEERING
OPAL, 26063, 2000-004C, January 27 2000, 100.2, ENGINEERING
SJ-5, 25731, 1999-025B, May 10 1999, 102, ENGINEERING
PAN SAT, 25520, 1998-064B, October 29 1998, 94.2, ENGINEERING
ETS 7 TARGET, 25424, 1997-074E, November 27 1997, 95.3, ENGINEERING
COMETS, 25175, 1998-011A, February 21 1998, 328.1, ENGINEERING
TEAMSAT, 25025, 1997-066C, October 30 1997, 467.6, ENGINEERING
MAQSAT B, 25024, 1997-066B, October 30 1997, 466.3, ENGINEERING
MAQSAT H, 25023, 1997-066A, October 30 1997, 464.5, ENGINEERING
ODERACS 2C, 23473, 1995-004E, February 3 1995, -, ENGINEERING
ODERACS D, 22993, 1994-006E, February 3 1994, -, ENGINEERING
ODERACS C, 22992, 1994-006D, February 3 1994, -, ENGINEERING
OXP 1, 22489, 1993-009A, February 9 1993, 99.7, ENGINEERING
DEBUT (ORIZURU), 20479, 1990-013B, February 7 1990, 112.2, ENGINEERING
KIKU 4 (ETS 3), 13492, 1982-087A, September 3 1982, 105, ENGINEERING
KIKU 3 (ETS 4), 12295, 1981-012A, February 11 1981, 258.3, ENGINEERING
AYAME 2 (ECS-2), 11715, 1980-018A, February 22 1980, 820.5, ENGINEERING
AYAME 1 (ECS 1), 11261, 1979-009A, February 6 1979, 854.2, ENGINEERING
NTS 2, 10091, 1977-053A, June 23 1977, 718.4, ENGINEERING
TANSEI 3 (MS-T3), 9841, 1977-012A, February 19 1977, 134.1, ENGINEERING
KIKU 1 (ETS 1), 8197, 1975-082A, September 9 1975, 105.9, ENGINEERING
OPS 7518 (NTS 1), 7369, 1974-054A, July 14 1974, 468.7, ENGINEERING
PROSPERO (BLACK ARROW), 5580, 1971-093A, October 28 1971, 103.3, ENGINEERING
TANSEI 1 (MS-T1), 4952, 1971-011A, February 16 1971, 106, ENGINEERING
TOPO 1, 4363, 1970-025B, April 8 1970, 106.9, ENGINEERING
ATS 3, 3029, 1967-111A, November 5 1967, 1436.1, ENGINEERING
GGSE 5, 2834, 1967-053D, May 31 1967, 103.2, ENGINEERING
GGSE 4, 2828, 1967-053C, May 31 1967, 103, ENGINEERING
ATS 1, 2608, 1966-110A, December 7 1966, 1435.4, ENGINEERING
A-1 (ASTERIX), 1778, 1965-096A, November 26 1965, 106.9, ENGINEERING
SURVEYOR MODEL 1, 1503, 1965-064A, August 11 1965, -, ENGINEERING
LES 2, 1360, 1965-034B, May 6 1965, 309.8, ENGINEERING
GGSE 3, 1292, 1965-016C, March 9 1965, 102.8, ENGINEERING
GGSE 2, 1244, 1965-016B, March 9 1965, 103.2, ENGINEERING
LES 1, 1002, 1965-008C, February 11 1965, 145.7, ENGINEERING
GGSE 1 (GGRS), 728, 1964-001B, January 11 1964, 103.1, ENGINEERING


KAITUO 1B, 40912, 2015-049P, September 19 2015, 94.8, EDUCATION
XIWANG-1 (HOPE-1), 36122, 2009-072B, December 15 2009, 109.4, EDUCATION
XIWANG-1 (HOPE-1), 36122, 2009-072B, December 15 2009, 109.4, EDUCATION
XIWANG-1 (HOPE-1), 36122, 2009-072B, December 15 2009, 109.4, EDUCATION
UGATUSAT, 35869, 2009-049E, September 17 2009, 101.2, EDUCATION
TATIANA 2, 35868, 2009-049D, September 17 2009, 101.2, EDUCATION
YUBELEINY, 32953, 2008-025A, May 23 2008, 115.8, EDUCATION
IMS-1, 32786, 2008-021D, April 28 2008, 97, EDUCATION
PEHUENSAT 1, 29712, 2007-001D, January 10 2007, 95, EDUCATION
SSETI-EXPRESS, 28894, 2005-043E, October 27 2005, 98.5, EDUCATION
TATIANA, 28523, 2005-002C, January 20 2005, 103.8, EDUCATION
UNISAT 3, 28373, 2004-025H, June 29 2004, 99.6, EDUCATION
SAUDISAT 2, 28371, 2004-025F, June 29 2004, 99, EDUCATION
UNISAT 2, 27608, 2002-058D, December 20 2002, 97.4, EDUCATION
SAUDISAT 1C, 27607, 2002-058C, December 20 2002, 97.6, EDUCATION
MOZHAYETS, 27560, 2002-054B, November 28 2002, 98.8, EDUCATION
SAUDISAT 1B, 26549, 2000-057E, September 26 2000, 97.1, EDUCATION
UNISAT, 26547, 2000-057C, September 26 2000, 96.6, EDUCATION
SAUDISAT 1A, 26545, 2000-057A, September 26 2000, 97, EDUCATION
PAN SAT, 25520, 1998-064B, October 29 1998, 94.2, EDUCATION


TJS-3, 43874, 2018-110A, December 24 2018, 1436.1, MILITARY
AEHF 4 (USA 288), 43651, 2018-079A, October 17 2018, 1434, MILITARY
YAOGAN-31 C, 43277, 2018-034C, April 10 2018, 107, MILITARY
YAOGAN-31 B, 43276, 2018-034B, April 10 2018, 107, MILITARY
YAOGAN-31 A, 43275, 2018-034A, April 10 2018, 107, MILITARY
SBIRS GEO 4 (USA 282), 43162, 2018-009A, January 20 2018, 1436.1, MILITARY
LKW-3, 43146, 2018-006A, January 13 2018, 94.5, MILITARY
USA 281, 43145, 2018-005A, January 12 2018, 106.8, MILITARY
USA 280, 43098, 2018-001A, January 8 2018, -, MILITARY
COSMOS 2524, 43032, 2017-076A, December 2 2017, 103.1, MILITARY
YAOGAN-30 F, 43030, 2017-075C, November 24 2017, 96.7, MILITARY
YAOGAN-30 E, 43029, 2017-075B, November 24 2017, 96.7, MILITARY
YAOGAN-30 D, 43028, 2017-075A, November 24 2017, 96.7, MILITARY
OTV 5 (USA 277), 42932, 2017-052A, September 7 2017, 91.4, MILITARY
BLAGOVEST 11L (COSMOS 2520), 42907, 2017-046A, August 16 2017, 1436.1, MILITARY
OPTSAT 3000, 42900, 2017-044A, August 2 2017, 93.7, MILITARY
COSMOS 2519, 42798, 2017-037A, June 23 2017, 94.1, MILITARY
COSMOS 2518, 42719, 2017-027A, May 25 2017, 717.9, MILITARY
IGS RADAR-5, 42072, 2017-015A, March 17 2017, 94.4, MILITARY
USA 274, 42058, 2017-011A, March 1 2017, 107.4, MILITARY
GOKTURK-1A, 41875, 2016-073A, December 5 2016, 98.4, MILITARY
OFEQ 11, 41759, 2016-056A, September 13 2016, 93.8, MILITARY
SJ 16-02, 41634, 2016-043A, June 29 2016, 96.9, MILITARY
MUOS 5, 41622, 2016-041A, June 24 2016, 1436.1, MILITARY
CARTOSAT 2C, 41599, 2016-040A, June 22 2016, 94.8, MILITARY
USA 268, 41584, 2016-036A, June 11 2016, 1436.1, MILITARY
YAOGAN 30, 41473, 2016-029A, May 15 2016, 97.6, MILITARY
COSMOS 2515 (BARS-M 2), 41394, 2016-020A, March 24 2016, 96.1, MILITARY
USA 267, 41334, 2016-010A, February 10 2016, 107.3, MILITARY
COSMOS 2513, 41121, 2015-075A, December 13 2015, 1436.1, MILITARY
YAOGAN 29, 41038, 2015-069A, November 26 2015, 97.3, MILITARY
COSMOS 2510, 41032, 2015-066A, November 17 2015, 717.6, MILITARY
YAOGAN 28, 41026, 2015-064A, November 8 2015, 94.1, MILITARY
CHINASAT 2C (ZX 2C), 41021, 2015-063A, November 3 2015, 1436.1, MILITARY
USA 264, 40964, 2015-058A, October 8 2015, 107.4, MILITARY
COSMOS 2508, 40922, 2015-050C, September 23 2015, 115.9, MILITARY
COSMOS 2508, 40921, 2015-050B, September 23 2015, 115.9, MILITARY
COSMOS 2507, 40920, 2015-050A, September 23 2015, 115.9, MILITARY
MUOS 4, 40887, 2015-044A, September 2 2015, 1436.1, MILITARY
YAOGAN 27, 40878, 2015-040A, August 27 2015, 109.4, MILITARY
WGS F7 (USA 263), 40746, 2015-036A, July 24 2015, 1436.1, MILITARY
COSMOS 2506, 40699, 2015-029A, June 23 2015, 99, MILITARY
SICRAL 2, 40614, 2015-022B, April 26 2015, 1436.1, MILITARY
COSMOS 2504, 40555, 2015-020D, March 31 2015, 106.5, MILITARY
IGS OPTICAL 5, 40538, 2015-015A, March 26 2015, 94.9, MILITARY
COSMOS 2503, 40420, 2015-009A, February 27 2015, 96.1, MILITARY
IGS 9A, 40381, 2015-004A, February 1 2015, 94.3, MILITARY
COSMOS 2502, 40358, 2014-086A, December 25 2014, 103, MILITARY
KONDOR E, 40353, 2014-084A, December 19 2014, 93.6, MILITARY
USA 259, 40344, 2014-081A, December 13 2014, 717.8, MILITARY
MERIDIAN 7, 40296, 2014-069A, October 30 2014, 717.8, MILITARY
SJ-11-08, 40286, 2014-066A, October 27 2014, 98.5, MILITARY
USA 255, 40101, 2014-043C, July 28 2014, 1458.7, MILITARY
USA 254, 40100, 2014-043B, July 28 2014, 1437.2, MILITARY
USA 253, 40099, 2014-043A, July 28 2014, 1435.3, MILITARY
USA 252, 39751, 2014-027A, May 22 2014, 1436.1, MILITARY
USA 250 (NROL-67), 39652, 2014-020A, April 10 2014, 1436.1, MILITARY
OFEQ 10, 39650, 2014-019A, April 9 2014, 94.5, MILITARY
ATHENA-FIDUS, 39509, 2014-006B, February 6 2014, 1436.1, MILITARY
COSMOS 2490, 39485, 2013-076C, December 25 2013, 115.9, MILITARY
COSMOS 2489, 39484, 2013-076B, December 25 2013, 115.9, MILITARY
COSMOS 2488, 39483, 2013-076A, December 25 2013, 115.9, MILITARY
SMDC ONE 2.3, 39474, 2013-072N, December 6 2013, -, MILITARY
TACSAT-6, 39473, 2013-072M, December 6 2013, -, MILITARY
SMDC ONE 2.4, 39472, 2013-072L, December 6 2013, -, MILITARY
SNAP-3, 39468, 2013-072G, December 6 2013, -, MILITARY
USA 247 (NROL-39), 39462, 2013-072A, December 6 2013, 107.3, MILITARY
RADUGA-1M 3, 39375, 2013-062A, November 11 2013, 1436.1, MILITARY
AEHF-3 (USA 246), 39256, 2013-050A, September 18 2013, 1436.1, MILITARY
GSAT-7 (INSAT 4F), 39234, 2013-044B, August 29 2013, 1436.1, MILITARY
NROL-65 (USA 245), 39232, 2013-043A, August 28 2013, 97.7, MILITARY
WGS F6 (USA 244), 39222, 2013-041A, August 8 2013, 1436.1, MILITARY
MUOS-2, 39206, 2013-036A, July 19 2013, 1436.1, MILITARY
COSMOS 2487, 39194, 2013-032A, June 27 2013, 93.6, MILITARY
COSMOS 2486, 39177, 2013-028A, June 7 2013, 99, MILITARY
WGS F5 (USA 243), 39168, 2013-024A, May 25 2013, 1436.1, MILITARY
SBIRS GEO 2 (USA 241), 39120, 2013-011A, March 19 2013, 1436.1, MILITARY
SAPPHIRE, 39088, 2013-009C, February 25 2013, 100.4, MILITARY
IGS 8A, 39061, 2013-002A, January 27 2013, 94.9, MILITARY
COSMOS 2484, 39059, 2013-001C, January 15 2013, 115.9, MILITARY
COSMOS 2483, 39058, 2013-001B, January 15 2013, 115.8, MILITARY
COSMOS 2482, 39057, 2013-001A, January 15 2013, 115.9, MILITARY
SKYNET 5D, 39034, 2012-075A, December 19 2012, 1436.1, MILITARY
PLEIADES 1B, 39019, 2012-068A, December 2 2012, 98.7, MILITARY
MERIDIAN 6, 38995, 2012-063A, November 14 2012, 717.8, MILITARY
SMDC ONE 1.1, 38766, 2012-048J, September 13 2012, -, MILITARY
SMDC ONE 1.2, 38759, 2012-048B, September 13 2012, -, MILITARY
USA 238, 38758, 2012-048A, September 13 2012, 107.4, MILITARY
COSMOS 2481, 38733, 2012-041A, July 28 2012, 115.9, MILITARY
USA 237, 38528, 2012-034A, June 29 2012, 1436.1, MILITARY
USA 236, 38466, 2012-033A, June 20 2012, 1436.1, MILITARY
YAOGAN 15, 38354, 2012-029A, May 29 2012, 109.5, MILITARY
CHINASAT 2A, 38352, 2012-028A, May 26 2012, 1436.1, MILITARY
YAOGAN 14, 38257, 2012-021A, May 10 2012, 94.1, MILITARY
AEHF 2 (USA 235), 38254, 2012-019A, May 4 2012, 1436.1, MILITARY
RISAT 1, 38248, 2012-017A, April 26 2012, 95.4, MILITARY
USA 234, 38109, 2012-014A, April 3 2012, 107, MILITARY
COSMOS 2479, 38101, 2012-012A, March 30 2012, 1436, MILITARY
MUOS, 38093, 2012-009A, February 24 2012, 1436, MILITARY
WGS F4 (USA 233), 38070, 2012-003A, January 20 2012, 1436.1, MILITARY
PLEIADES 1, 38012, 2011-076F, December 17 2011, 98.7, MILITARY
ELISA E12, 38010, 2011-076D, December 17 2011, 98.3, MILITARY
ELISA W23, 38009, 2011-076C, December 17 2011, 98.3, MILITARY
ELISA E24, 38008, 2011-076B, December 17 2011, 98.3, MILITARY
ELISA W11, 38007, 2011-076A, December 17 2011, 98.3, MILITARY
IGS 7A, 37954, 2011-075A, December 12 2011, 94.9, MILITARY
YAOGAN 13, 37941, 2011-072A, November 29 2011, 94.9, MILITARY
YAOGAN 12, 37875, 2011-066B, November 9 2011, 94.4, MILITARY
TACSAT 4, 37818, 2011-052A, September 27 2011, 238.9, MILITARY
IGS 6A, 37813, 2011-050A, September 23 2011, 96.4, MILITARY
COSMOS 2473, 37806, 2011-048A, September 20 2011, 1436.1, MILITARY
SBIRS GEO 1 (USA 230), 37481, 2011-019A, May 7 2011, 1436.1, MILITARY
MERIDIAN 4, 37398, 2011-018A, May 4 2011, 717.8, MILITARY
USA 229, 37386, 2011-014A, April 15 2011, 107.4, MILITARY
USA 227, 37377, 2011-011A, March 11 2011, 1436.1, MILITARY
USA 225, 37364, 2011-006A, February 6 2011, 109.8, MILITARY
USA 224, 37348, 2011-002A, January 20 2011, 97.3, MILITARY
USA 223, 37232, 2010-063A, November 21 2010, 1436.1, MILITARY
SKYMED 4, 37216, 2010-060A, November 6 2010, 97.2, MILITARY
MERIDIAN 3, 37212, 2010-058A, November 2 2010, 717.7, MILITARY
COSMOS 2469, 37170, 2010-049A, September 30 2010, 717.5, MILITARY
SBSS (USA 216), 37168, 2010-048A, September 26 2010, 97.2, MILITARY
USA 215, 37162, 2010-046A, September 21 2010, 107.3, MILITARY
AEHF 1 (USA 214), 36868, 2010-039A, August 14 2010, 1436.1, MILITARY
YAOGAN 10, 36834, 2010-038A, August 9 2010, 97.2, MILITARY
OFEQ 9, 36608, 2010-031A, June 22 2010, 94.4, MILITARY
COMSATBW-2, 36582, 2010-021B, May 21 2010, 1436.1, MILITARY
COSMOS 2463, 36519, 2010-017A, April 27 2010, 105, MILITARY
RADUGA 1M-2, 36358, 2010-002A, January 28 2010, 1436.1, MILITARY
HELIOS 2B, 36124, 2009-073A, December 17 2009, 98.4, MILITARY
WGS F3 (USA 211), 36108, 2009-068A, December 6 2009, 1436.1, MILITARY
IGS 5A, 36104, 2009-066A, November 28 2009, 96.4, MILITARY
COSMOS 2455, 36095, 2009-063A, November 20 2009, 103.1, MILITARY
DMSP 5D-3 F18 (USA 210), 35951, 2009-057A, October 18 2009, 101.9, MILITARY
COMSATBW-1, 35943, 2009-054B, September 30 2009, 1436, MILITARY
STSS DEMO 2 (USA 209), 35938, 2009-052B, September 25 2009, 112.6, MILITARY
STSS DEMO 1 (USA 208), 35937, 2009-052A, September 25 2009, 112.6, MILITARY
USA 207, 35815, 2009-047A, September 8 2009, 1436.1, MILITARY
COSMOS 2454, 35635, 2009-039A, July 21 2009, 103.6, MILITARY
COSMOS 2453, 35500, 2009-036C, July 6 2009, 116, MILITARY
COSMOS 2452, 35499, 2009-036B, July 6 2009, 115.9, MILITARY
COSMOS 2451, 35498, 2009-036A, July 6 2009, 116.1, MILITARY
MERIDIAN 2, 35008, 2009-029A, May 21 2009, 641.3, MILITARY
STSS ATRR (USA 205), 34903, 2009-023A, May 5 2009, 102.4, MILITARY
SICRAL 1B, 34810, 2009-020A, April 20 2009, 1436.1, MILITARY
RISAT-2, 34807, 2009-019A, April 20 2009, 93.7, MILITARY
WGS F2 (USA 204), 34713, 2009-017A, April 4 2009, 1436.1, MILITARY
RADUGA-1 8, 34264, 2009-010A, February 28 2009, 1442.6, MILITARY
SPIRALE B, 33752, 2009-008D, February 12 2009, 527.3, MILITARY
SPIRALE A, 33751, 2009-008C, February 12 2009, 313.9, MILITARY
USA 202, 33490, 2009-001A, January 18 2009, 1436.1, MILITARY
SKYMED 3, 33412, 2008-054A, October 25 2008, 97.2, MILITARY
COSMOS 2441, 33272, 2008-037A, July 26 2008, 99.2, MILITARY
SAR LUPE 5, 33244, 2008-036A, July 22 2008, 94.3, MILITARY
COSMOS 2440, 33108, 2008-033A, June 27 2008, 1436.1, MILITARY
SKYNET 5C, 33055, 2008-030A, June 12 2008, 1436.1, MILITARY
SAR LUPE 4, 32750, 2008-014A, March 27 2008, 94.3, MILITARY
USA 200, 32706, 2008-010A, March 13 2008, 717.8, MILITARY
USA 198, 32378, 2007-060A, December 10 2007, 717.8, MILITARY
SKYMED 2, 32376, 2007-059A, December 9 2007, 97.2, MILITARY
STAR ONE C1, 32293, 2007-056A, November 14 2007, 1436.1, MILITARY
USA 197, 32287, 2007-054A, November 11 2007, 1435.3, MILITARY
SAR LUPE 3, 32283, 2007-053A, November 1 2007, 94.3, MILITARY
COSMOS 2429, 32052, 2007-038A, September 11 2007, 104.7, MILITARY
USA 194, 31701, 2007-027A, June 15 2007, 107.4, MILITARY
OFEQ 7, 31601, 2007-025A, June 10 2007, 94.4, MILITARY
SKYMED 1, 31598, 2007-023A, June 8 2007, 97.2, MILITARY
INSAT 4B, 30793, 2007-007A, March 11 2007, 1436.1, MILITARY
CFESAT, 30777, 2007-006F, March 9 2007, 93.8, MILITARY
FALCONSAT 3, 30776, 2007-006E, March 9 2007, 93.8, MILITARY
STPSAT 1, 30775, 2007-006D, March 9 2007, 94.3, MILITARY
OE (NEXTSAT), 30774, 2007-006C, March 9 2007, 93.4, MILITARY
MIDSTAR 1, 30773, 2007-006B, March 9 2007, 93, MILITARY
MERIDIAN 1, 29668, 2006-061A, December 24 2006, 717.7, MILITARY
SAR LUPE 1, 29658, 2006-060A, December 19 2006, 94.3, MILITARY
KOREASAT 5, 29349, 2006-034A, August 22 2006, 1436.1, MILITARY
COSMOS 2422, 29260, 2006-030A, July 21 2006, 716.9, MILITARY
USA 184, 29249, 2006-027A, June 28 2006, 717.8, MILITARY
USA 188, 29241, 2006-024B, June 21 2006, 1456.6, MILITARY
USA 187, 29240, 2006-024A, June 21 2006, 1460.4, MILITARY
EROS B, 29079, 2006-014A, April 25 2006, 94.5, MILITARY
SPAINSAT, 28945, 2006-007A, March 11 2006, 1436.1, MILITARY
GONETS D1M 1, 28909, 2005-048B, December 21 2005, 114.7, MILITARY
USA 182, 28646, 2005-016A, April 30 2005, 99.2, MILITARY
USA 181, 28537, 2005-004A, February 3 2005, 107.4, MILITARY
ESSAIM-4, 28497, 2004-049F, December 18 2004, 97.2, MILITARY
ESSAIM-3, 28496, 2004-049E, December 18 2004, 97.1, MILITARY
ESSAIM-2, 28495, 2004-049D, December 18 2004, 97.4, MILITARY
ESSAIM-1, 28494, 2004-049C, December 18 2004, 97.4, MILITARY
HELIOS-2A, 28492, 2004-049A, December 18 2004, 98.4, MILITARY
USA 179, 28384, 2004-034A, August 31 2004, 717.8, MILITARY
USA 176, 28158, 2004-004A, February 14 2004, 1436.1, MILITARY
UFO 11 (USA 174), 28117, 2003-057A, December 18 2003, 1436.1, MILITARY
USA 173, 28095, 2003-054A, December 2 2003, 107.4, MILITARY
USA 171, 27937, 2003-041A, September 9 2003, 1436.1, MILITARY
USA 169, 27711, 2003-012A, April 8 2003, 1436.1, MILITARY
COSMOS 2392, 27470, 2002-037A, July 25 2002, 119.3, MILITARY
OFEQ 5, 27434, 2002-025A, May 28 2002, -, MILITARY
USA 164, 27168, 2002-001A, January 14 2002, 1436.1, MILITARY
USA 162, 26948, 2001-046A, October 11 2001, 1436.1, MILITARY
USA 161, 26934, 2001-044A, October 5 2001, -, MILITARY
USA 160, 26905, 2001-040A, September 8 2001, 107.4, MILITARY
USA 159, 26880, 2001-033A, August 6 2001, 1432, MILITARY
USA 158, 26770, 2001-020A, May 18 2001, 1456.9, MILITARY
USA 157, 26715, 2001-009A, February 27 2001, 1436.1, MILITARY
USA 155, 26635, 2000-080A, December 6 2000, 1436.1, MILITARY
STRV 1C, 26610, 2000-072C, November 16 2000, 707.6, MILITARY
USA 153, 26575, 2000-065A, October 20 2000, 1436.2, MILITARY
USA 152, 26473, 2000-047A, August 17 2000, -, MILITARY
TSX-5, 26374, 2000-030A, June 7 2000, 102.4, MILITARY
USA 149, 26356, 2000-024A, May 8 2000, 1436.1, MILITARY
MTI, 26102, 2000-014A, March 12 2000, 92.8, MILITARY
JAWSAT, 26061, 2000-004A, January 27 2000, 99.9, MILITARY
USA 148, 26052, 2000-001A, January 21 2000, 1436, MILITARY
COSMOS 2368, 26042, 1999-073A, December 27 1999, 717.7, MILITARY
HELIOS 1B, 25977, 1999-064A, December 3 1999, 97.1, MILITARY
UFO 10 (USA 146), 25967, 1999-063A, November 23 1999, 1436.1, MILITARY
USA 144, 25744, 1999-028A, May 22 1999, -, MILITARY
USA 143, 25724, 1999-023A, April 30 1999, 153.6, MILITARY
USA 142, 25669, 1999-017A, April 9 1999, 618.3, MILITARY
ARGOS, 25634, 1999-008A, February 23 1999, 101.5, MILITARY
UFO 9 (USA 140), 25501, 1998-058A, October 20 1998, 1466.7, MILITARY
COSMOS 2360, 25406, 1998-045A, July 28 1998, 101.9, MILITARY
USA 139, 25336, 1998-029A, May 9 1998, 1436.1, MILITARY
COSMOS 2351, 25327, 1998-027A, May 7 1998, 718.2, MILITARY
UFO 8 (USA 138), 25258, 1998-016A, March 16 1998, 1436, MILITARY
USA 137, 25148, 1998-005A, January 29 1998, -, MILITARY
SKYNET 4D, 25134, 1998-002A, January 10 1998, 1452.3, MILITARY
USA 136, 25034, 1997-068A, November 8 1997, 718, MILITARY
USA 133, 25017, 1997-064A, October 24 1997, 186.6, MILITARY
COSMOS 2346, 24953, 1997-052A, September 23 1997, 104.4, MILITARY
FORTE, 24920, 1997-047A, August 29 1997, 101, MILITARY
COSMOS 2345, 24894, 1997-041A, August 14 1997, 1436.2, MILITARY
COSMOS 2344, 24827, 1997-028A, June 6 1997, 130, MILITARY
COSMOS 2342, 24800, 1997-022A, May 14 1997, 721.5, MILITARY
COSMOS 2340, 24761, 1997-015A, April 9 1997, 717.8, MILITARY
USA 130, 24737, 1997-008A, February 23 1997, 1435.9, MILITARY
USA 129, 24680, 1996-072A, December 20 1996, -, MILITARY
UFO 7 (USA 127), 23967, 1996-042A, July 25 1996, 1436.7, MILITARY
USA 125, 23945, 1996-038A, July 3 1996, -, MILITARY
USA 124, 23937, 1996-029F, May 12 1996, -, MILITARY
USA 123, 23936, 1996-029E, May 12 1996, 107.4, MILITARY
USA 121, 23908, 1996-029C, May 12 1996, 107.4, MILITARY
USA 120, 23907, 1996-029B, May 12 1996, -, MILITARY
USA 119, 23893, 1996-029A, May 12 1996, 260.5, MILITARY
USA 122, 23862, 1996-029D, May 12 1996, 107.4, MILITARY
USA 118, 23855, 1996-026A, April 24 1996, 1436.1, MILITARY
REX 2, 23814, 1996-014A, March 9 1996, 101.1, MILITARY
USA 115, 23712, 1995-060A, November 6 1995, 1436.1, MILITARY
UFO 6 (USA 114), 23696, 1995-057A, October 22 1995, 1458, MILITARY
USA 113, 23628, 1995-038A, July 31 1995, 1436, MILITARY
USA 112, 23609, 1995-034A, July 10 1995, 717.7, MILITARY
HELIOS 1A, 23605, 1995-033A, July 7 1995, 96.6, MILITARY
UFO 5 (USA 111), 23589, 1995-027A, May 31 1995, 1458.2, MILITARY
USA 110, 23567, 1995-022A, May 14 1995, 1436.1, MILITARY
DMSP 5D-2 F13 (USA 109), 23533, 1995-015A, March 24 1995, 101.7, MILITARY
UFO 4 (USA 108), 23467, 1995-003A, January 29 1995, 1436, MILITARY
FAISAT, 23465, 1995-002C, January 24 1995, 105, MILITARY
USA 107, 23435, 1994-084A, December 22 1994, 1436.2, MILITARY
USA 105, 23223, 1994-054A, August 27 1994, 1436.1, MILITARY
COSMOS 2286, 23194, 1994-048A, August 5 1994, 717, MILITARY
COSMOS 2285, 23189, 1994-045A, August 2 1994, 104.9, MILITARY
COSMOS 2282, 23168, 1994-038A, July 6 1994, 1434.5, MILITARY
UFO 3 (USA 104), 23132, 1994-035A, June 24 1994, 1435.2, MILITARY
STRV 1B, 23126, 1994-034C, June 17 1994, 434.6, MILITARY
STRV 1A, 23125, 1994-034B, June 17 1994, 451.8, MILITARY
